Order ID,Quantity Ordered,Manufacturer Price,Sale Price,Total Profit (GMROI),CustomerKey,StateKey,OrderStatusKey,ReturnReasonKey,SaleAgentKey,ProductCatalogKey,DateKey
3933,16,1160,1279,119,2164,4,4,1,3,5,20221214
3949,19,1190,1380,190,2180,5,1,1,1,7,20221214
3970,6,1110,1269,159,2201,4,1,1,1,1,20221214
3982,11,1260,1622,362,2213,5,3,4,1,5,20221214
3999,16,875,1116,241,2230,1,2,1,5,6,20221214
3073,16,1460,1794,334,1306,4,1,1,2,6,20221216
3096,14,480,604,124,1329,5,1,1,5,3,20221216
3189,5,810,944,134,1422,5,3,5,1,4,20221216
3204,2,540,692,152,1437,3,1,1,4,4,20221216
3262,1,1255,1512,257,1495,5,2,1,3,1,20221216
3270,13,1125,1238,113,1503,5,2,1,2,3,20221216
3279,10,50,57,7,1512,3,1,1,5,3,20221216
3296,3,1330,1502,172,1529,6,2,1,2,2,20221216
3320,11,1125,1452,327,1553,6,1,1,5,6,20221216
3387,2,1275,1542,267,1619,5,1,1,4,6,20221216
3391,8,1415,1596,181,1623,4,1,1,2,4,20221216
3421,14,1360,1714,354,1653,5,4,1,5,2,20221216
3423,2,170,212,42,1655,5,1,1,4,2,20221216
3531,4,385,439,54,1763,3,2,1,1,5,20221216
3612,6,625,750,125,1844,2,2,1,5,5,20221216
3627,16,910,1171,261,1859,5,2,1,3,7,20221216
3657,7,860,1015,155,1889,1,3,2,5,7,20221216
3662,15,290,347,57,1894,3,4,1,3,6,20221216
3671,18,1000,1266,266,1903,6,2,1,1,1,20221216
3673,6,1440,1717,277,1905,2,2,1,4,6,20221216
3676,2,105,116,11,1908,5,1,1,5,1,20221216
3714,11,235,268,33,1946,4,1,1,2,3,20221216
3895,2,1400,1667,267,2126,3,3,6,5,4,20221216
3900,11,10,11,1,2131,3,2,1,2,2,20221216
3902,12,1475,1832,357,2133,5,1,1,1,6,20221216
3906,12,830,1005,175,2137,3,1,1,1,4,20221216
3923,9,1110,1330,220,2154,4,3,4,5,3,20221216
3941,5,15,17,2,2172,4,2,1,5,3,20221216
3958,5,1090,1415,325,2189,5,2,1,4,5,20221216
3101,17,1405,1554,149,1334,5,1,1,3,1,20221212
3199,9,1165,1418,253,1432,1,2,1,4,6,20221212
3200,1,1335,1552,217,1433,2,2,1,1,7,20221212
3207,16,885,1011,126,1440,5,3,6,5,5,20221212
3215,7,1420,1772,352,1448,2,2,1,5,3,20221212
3218,18,1375,1618,243,1451,6,2,1,5,5,20221212
3229,10,1065,1384,319,1462,3,1,1,5,1,20221212
3264,18,1185,1493,308,1497,2,2,1,3,4,20221212
3327,15,1320,1463,143,1560,3,3,3,5,1,20221212
3341,2,780,997,217,1574,1,4,1,2,7,20221212
3376,5,460,550,90,1609,1,4,1,3,7,20221212
3430,2,1430,1736,306,1662,6,1,1,5,7,20221212
3494,13,325,398,73,1726,2,3,3,4,2,20221212
3498,6,1090,1351,261,1730,4,2,1,2,5,20221212
3549,9,1380,1758,378,1781,6,3,2,1,3,20221212
3591,2,1060,1274,214,1823,6,1,1,5,6,20221212
3600,8,1095,1354,259,1832,4,1,1,4,4,20221212
3636,4,450,535,85,1868,2,3,2,1,4,20221212
3642,9,1180,1435,255,1874,1,1,1,5,6,20221212
3696,7,220,262,42,1928,2,2,1,3,7,20221212
3697,20,730,943,213,1929,3,1,1,5,1,20221212
3732,1,555,704,149,1964,1,2,1,2,1,20221212
3757,17,510,609,99,1989,3,2,1,1,7,20221212
3758,8,235,267,32,1990,2,1,1,4,5,20221212
3774,20,420,468,48,2006,1,2,1,5,4,20221212
3796,3,1120,1341,221,2028,2,1,1,3,1,20221212
3803,10,545,688,143,2035,1,1,1,4,6,20221212
3843,10,165,214,49,2075,6,3,3,2,7,20221212
3894,18,1210,1450,240,2125,6,1,1,5,4,20221212
3931,9,650,759,109,2162,6,2,1,3,4,20221212
3990,6,300,353,53,2221,4,2,1,1,5,20221212
3991,10,195,250,55,2222,4,1,1,3,5,20221212
3992,13,85,102,17,2223,4,2,1,3,3,20221212
3130,12,575,675,100,1363,4,4,1,2,6,20221202
3188,18,460,541,81,1421,4,4,1,2,6,20221202
3228,5,645,725,80,1461,2,2,1,3,4,20221202
3244,6,1390,1732,342,1477,2,1,1,3,1,20221202
3253,13,970,1251,281,1486,6,2,1,4,7,20221202
3266,16,295,344,49,1499,4,2,1,4,6,20221202
3276,16,1020,1175,155,1509,3,1,1,3,2,20221202
3288,7,460,532,72,1521,5,1,1,2,5,20221202
3303,16,360,423,63,1536,5,4,1,2,4,20221202
3308,20,875,1031,156,1541,4,1,1,4,3,20221202
3344,11,1295,1602,307,1577,2,2,1,1,6,20221202
3355,5,270,329,59,1588,2,1,1,5,7,20221202
3360,2,980,1100,120,1593,1,1,1,5,6,20221202
3400,9,250,314,64,1632,5,1,1,3,7,20221202
3408,12,1310,1475,165,1640,3,2,1,5,4,20221202
3429,18,260,318,58,1661,5,4,1,1,4,20221202
3438,15,1020,1153,133,1670,2,4,1,4,4,20221202
3449,13,1340,1646,306,1681,2,3,5,4,3,20221202
3464,5,185,239,54,1696,6,2,1,2,2,20221202
3488,10,700,852,152,1720,6,1,1,4,3,20221202
3524,17,175,220,45,1756,4,4,1,1,2,20221202
3540,8,180,199,19,1772,4,2,1,4,1,20221202
3562,12,1440,1708,268,1794,6,1,1,3,1,20221202
3566,1,1450,1862,412,1798,5,1,1,4,2,20221202
3637,15,345,433,88,1869,4,4,1,5,3,20221202
3645,18,1170,1518,348,1877,2,1,1,4,2,20221202
3658,10,960,1101,141,1890,6,2,1,1,5,20221202
3672,4,165,212,47,1904,1,2,1,2,5,20221202
3744,8,685,832,147,1976,6,3,6,5,6,20221202
3812,5,160,203,43,2044,5,1,1,3,1,20221202
3833,7,105,123,18,2065,3,1,1,3,2,20221202
3837,4,255,306,51,2069,5,2,1,2,6,20221202
3849,5,555,713,158,2081,6,4,1,1,4,20221202
3872,8,1460,1859,399,2103,2,2,1,2,5,20221202
3878,4,365,404,39,2109,6,1,1,3,7,20221202
3901,8,320,380,60,2132,4,1,1,2,6,20221202
3903,13,155,198,43,2134,3,2,1,5,3,20221202
3951,15,805,1009,204,2182,1,2,1,4,1,20221202
3968,8,885,994,109,2199,4,2,1,4,1,20221202
